200349,33.805,-89.09,0.03131
200850,33.845,-89.025,0.01714
201351,33.86,-88.925,0.01771
201852,33.905,-88.86,0.02794
202352,33.93,-88.78999999999999,0.04504
202853,33.97,-88.71,0.04195
203353,33.975,-88.66,0.02588
203854,34.035,-88.545,0.02566
204354,34.045,-88.465,0.03759
204855,34.08,-88.4,0.04411
205401,34.12,-88.345,0.04031
205901,34.13,-88.305,0.0318
210401,34.22,-88.125,0.04448
210901,34.23,-88.055,0.02874
211401,34.29,-88.005,0.03237
211901,34.33,-87.925,0.02663
212402,34.36,-87.86,0.01907
