052709,32.525,-102.41499999999999,0.00226
053210,32.56,-102.375,0.00182
053710,32.519999999999996,-102.335,0.00255
054210,32.480000000000004,-102.28,0.00531
054711,32.5,-102.325,0.00716
055213,32.480000000000004,-102.28,0.00531
055715,32.46,-102.3,0.0
060215,32.445,-102.32,0.00116
060717,32.42,-102.28999999999999,0.00036
061218,32.4,-102.295,-99900.0
061718,32.379999999999995,-102.28,-99900.0
062218,32.355000000000004,-102.26,0.00069
062720,32.335,-102.22,0.00958
063224,32.315,-102.205,0.01043
063724,32.29,-102.19,0.00535
064225,32.26,-102.18,0.00464
064726,32.235,-102.155,0.00832
065226,32.225,-102.13,0.00762
065730,32.195,-102.135,0.00699
070231,32.175,-102.09,0.00774
