034027,32.614999999999995,-98.07,0.01761
034527,32.625,-98.025,0.01574
035027,32.644999999999996,-98.0,0.01399
035529,32.655,-97.975,0.01072
040029,32.66,-97.93,0.01003
040530,32.69,-97.91,0.01046
041030,32.69,-97.88,0.01168
041530,32.7,-97.87,0.01555
042031,32.71,-97.84,0.01513
042531,32.695,-97.775,0.01343
043031,32.71,-97.75,0.01309
043532,32.715,-97.715,0.01323
044032,32.72,-97.685,0.01209
044532,32.735,-97.645,0.01565
045033,32.75,-97.63,0.01379
045534,32.745000000000005,-97.605,0.01124
050034,32.825,-97.55,0.00868
050534,32.76,-97.5,0.00865
051035,32.835,-97.47,0.00526
051535,32.785,-97.41499999999999,0.00542
