221858,34.841938999999996,-83.070042,0.01231
222401,34.851939,-83.035042,0.01992
222901,34.871939,-82.985042,0.01315
223401,34.896938999999996,-82.885042,0.01031
223901,34.916939,-82.845042,0.01144
224401,34.936938999999995,-82.79504200000001,0.01655
224901,34.971939,-82.760042,0.01351
225402,34.996939,-82.71504200000001,0.01192
225903,35.011939,-82.65504200000001,0.01146
230405,35.031939,-82.660042,0.0182
230905,35.036939,-82.570042,0.02477
231406,35.071939,-82.565042,0.0224
231907,35.096939,-82.520042,0.01943
232407,35.106939,-82.440042,0.01844
232908,35.126939,-82.40504200000001,0.0172
233415,35.156939,-82.31004200000001,0.01438
233915,35.226939,-82.260042,0.01303
234415,35.251939,-82.260042,0.0151
234915,35.216938999999996,-82.18504200000001,0.00973
235415,35.256939,-82.14004200000001,0.00794
235915,35.266939,-82.115042,0.0092
000418,35.286939,-82.07504200000001,0.00874
000921,35.316939,-82.03004200000001,0.00981
001421,35.346939,-81.995042,0.00734
001922,35.356939,-81.92004200000001,0.00665
002422,35.386939,-81.895042,0.00909
