200416,33.565,-85.28,0.00674
200916,33.57,-85.235,0.00433
201416,33.575,-85.195,0.00974
201918,33.575,-85.07,0.00872
202419,33.585,-85.005,0.01151
202920,33.57,-84.965,0.00556
203420,33.575,-84.88,0.01007
203920,33.595,-84.81,0.00667
204420,33.575,-84.735,0.00421
204920,33.58,-84.6,0.00617
205421,33.56,-84.555,0.00625
205923,33.55,-84.455,0.00459
210426,33.56,-84.395,0.01107
210926,33.515,-84.25,0.00539
211426,33.53,-84.23,0.00663
211928,33.545,-84.16,0.00486
212429,33.535,-84.065,0.00387
212929,33.535,-83.985,0.00601
213429,33.480000000000004,-83.925,0.00469
213929,33.47,-83.83,0.00992
