223607,36.7933,-77.40565000000001,0.00681
224107,36.7683,-77.40565000000001,0.00888
224611,36.7883,-77.37065,0.0111
225112,36.7883,-77.37065,0.01052
225613,36.8433,-77.27565,0.01111
230114,36.8433,-77.27565,0.01111
230619,36.8533,-77.25065000000001,0.00756
231124,36.8933,-77.11065,0.00433
231624,36.9083,-77.07065,0.00242
232124,36.8783,-77.03565,0.00033
232626,37.0633,-77.05065,-99900.0
233127,37.0833,-77.00065000000001,-99900.0
233630,37.1033,-76.95065,-99900.0
234133,37.1233,-76.90065,-99900.0
234635,37.1433,-76.85065,-99900.0
235140,37.1633,-76.80065,-99900.0
235641,37.1833,-76.75065000000001,-99900.0
000141,37.0533,-76.69065,0.00253
000641,37.0283,-76.60565,0.00743
001141,37.0583,-76.54065,0.00897
001643,37.0783,-76.54065,0.00804
002144,37.1183,-76.42065,0.00662
002644,37.1483,-76.42065,0.0054
003146,37.1583,-76.34065,0.00567
