185412,34.188050000000004,-99.1356,0.0071
185912,34.15305,-99.10059999999999,0.00718
190412,34.15305,-99.08059999999999,0.00777
190913,34.15305,-99.08059999999999,0.00777
191413,34.15805,-99.01559999999999,0.00889
191915,34.18305,-98.99059999999999,0.014
192416,34.188050000000004,-98.9806,0.01212
192917,34.19805,-98.9306,0.01432
193418,34.19305,-98.90559999999999,0.01448
193918,34.22305,-98.85059999999999,0.01109
194418,34.19305,-98.7906,0.01223
194918,34.243050000000004,-98.8106,0.0121
195421,34.218050000000005,-98.75059999999999,0.01409
195921,34.22305,-98.72059999999999,0.01949
200423,34.288050000000005,-98.62559999999999,0.012
200925,34.30805,-98.5756,0.01358
201425,34.288050000000005,-98.6056,0.01154
201925,34.29805,-98.5706,0.01969
202425,34.313050000000004,-98.5406,0.01785
202925,34.313050000000004,-98.53059999999999,0.0139
203425,34.37305,-98.40559999999999,0.01686
203928,34.368050000000004,-98.36559999999999,0.01559
204429,34.33305,-98.4006,0.01119
204930,34.33305,-98.4006,0.01119
205431,34.37805,-98.26559999999999,0.01188
205931,34.37305,-98.24059999999999,0.00753
210434,34.39305,-98.1956,0.00736
210935,34.398050000000005,-98.25059999999999,0.00878
