232033,34.61195,-99.34389999999999,0.00444
232535,34.61195,-99.34389999999999,0.01374
233038,34.56695,-99.3089,0.01221
233538,34.60695,-99.26889999999999,0.01464
234039,34.61695,-99.26389999999999,0.01709
234539,34.59695,-99.2789,0.012
235039,34.546949999999995,-99.2139,0.0171
235540,34.53695,-99.1539,0.02338
000042,34.54195,-99.1689,0.02205
000542,34.54195,-99.1689,0.02205
001043,34.54195,-99.12389999999999,0.01424
001543,34.51695,-99.0589,0.01765
002044,34.52695,-99.0439,0.02131
002544,34.52695,-99.03389999999999,0.02013
003044,34.50195,-98.9939,0.02232
003545,34.50195,-98.9939,0.02232
004046,34.50195,-98.9939,0.02232
004546,34.48195,-98.9939,0.01593
005046,34.45695,-98.9489,0.01325
005547,34.45695,-98.95389999999999,0.01149
010050,34.44195,-98.88889999999999,0.02281
010550,34.44195,-98.88889999999999,0.02264
011051,34.436949999999996,-98.84389999999999,0.02138
011552,34.42695,-98.79889999999999,0.01919
012053,34.41695,-98.7589,0.01994
012555,34.41695,-98.7589,0.01994
013055,34.41695,-98.7589,0.01994
013555,34.39695,-98.78389999999999,0.01951
014056,34.41195,-98.74889999999999,0.01051
014556,34.43195,-98.70389999999999,0.01185
015056,34.436949999999996,-98.63889999999999,0.00234
015556,34.47695,-98.5739,0.00387
020103,34.436949999999996,-98.56389999999999,0.00897
020608,34.48195,-98.49889999999999,0.00829
021109,34.45195,-98.4339,0.00116
021609,34.40695,-98.39389999999999,0.00494
022109,34.41195,-98.3539,0.0134
022611,34.40195,-98.30389999999998,0.00806
023113,34.36195,-98.30389999999998,0.01128
023614,34.35195,-98.26889999999999,0.00931
