212848,38.515,-95.045,0.00825
213350,38.545,-95.02,0.01148
213852,38.545,-95.02,0.01099
214353,38.615,-94.96000000000001,0.00613
214853,38.64,-94.95,0.01022
215354,38.66,-94.935,0.01086
215854,38.695,-94.895,0.0086
220354,38.7,-94.895,0.01304
220854,38.715,-94.86,0.01225
221358,38.754999999999995,-94.815,0.01
221859,38.765,-94.81,0.00889
222400,38.795,-94.77,0.01
222900,38.795,-94.74,0.0117
223401,38.83,-94.72,0.00828
223902,38.845,-94.695,0.01164
224402,38.875,-94.655,0.00879
224903,38.885,-94.63499999999999,0.01233
225403,38.905,-94.61,0.01217
225903,38.915,-94.59,0.00985
230403,38.94,-94.56,0.01126
230903,38.97,-94.55,0.01058
231404,38.985,-94.5,0.01584
231904,39.004999999999995,-94.48,0.01964
232406,39.01,-94.46000000000001,0.01709
232906,39.035,-94.43,0.01495
233406,39.055,-94.405,0.01567
233907,39.07,-94.38,0.01332
234407,39.085,-94.36,0.01475
234908,39.115,-94.31,0.01426
235411,39.135,-94.28999999999999,0.02025
235911,39.135,-94.28999999999999,0.02025
000411,39.155,-94.25,0.01917
000911,39.17,-94.225,0.01816
001411,39.19,-94.185,0.01259
001912,39.2,-94.16499999999999,0.01413
002412,39.22,-94.145,0.01651
002912,39.235,-94.13,0.0124
003412,39.245,-94.11,0.01335
003913,39.269999999999996,-94.07,0.01088
004413,39.29,-94.03999999999999,0.01187
004916,39.285,-94.02,0.01161
005416,39.3,-93.99,0.00991
005916,39.325,-93.965,0.00964
010416,39.35,-93.945,0.01065
010916,39.394999999999996,-93.89,0.01095
