191335,39.843762,-104.84075700000001,0.0106
191837,39.848762,-104.84075700000001,0.01369
192337,39.863762,-104.82575700000001,0.0145
192837,39.833762,-104.82575700000001,0.01262
193338,39.843762,-104.76075700000001,0.01887
193838,39.863762,-104.76575700000001,0.0151
194338,39.883762000000004,-104.800757,0.01215
194838,39.888762,-104.75075700000001,0.01201
195338,39.888762,-104.735757,0.00881
195841,39.868762000000004,-104.735757,0.01336
200341,39.883762000000004,-104.720757,0.01527
200841,39.898762,-104.710757,0.01455
201344,39.908762,-104.710757,0.01408
201847,39.913762,-104.68575700000001,0.00763
202348,39.908762,-104.68575700000001,0.00723
202848,39.898762,-104.675757,0.00794
203348,39.903762,-104.675757,0.00849
203848,39.928762,-104.650757,0.00462
204348,39.973762,-104.63575700000001,0.00632
204850,39.998762,-104.64075700000001,0.00557
205351,40.013762,-104.550757,0.00444
205853,40.013762,-104.555757,0.00563
210353,40.013762,-104.580757,0.00627
210853,40.013762,-104.57575700000001,0.00326
211355,40.033762,-104.570757,0.00839
211856,40.033762,-104.535757,0.00585
212356,40.028762,-104.490757,0.00477
212857,40.018762,-104.53075700000001,0.00345
213357,40.013762,-104.520757,0.00657
213857,40.023762,-104.51075700000001,0.0037
214357,40.023762,-104.490757,0.00679
214859,40.018762,-104.48075700000001,0.00623
215400,40.033762,-104.455757,0.00901
215900,40.028762,-104.45075700000001,0.01151
220400,40.038762,-104.425757,0.01066
220900,40.038762,-104.415757,0.00721
221400,40.063762,-104.42075700000001,0.00929
221901,40.063762,-104.410757,0.00813
222401,40.073762,-104.39075700000001,0.00594
222902,40.113762,-104.37075700000001,0.00614
223402,40.088762,-104.360757,0.00667
223904,40.093762,-104.350757,0.0107
224405,40.108762,-104.34075700000001,0.00808
224906,40.118762000000004,-104.315757,0.00692
225406,40.128762,-104.315757,0.00855
225908,40.133762000000004,-104.29575700000001,0.01114
230409,40.153762,-104.290757,0.00923
230909,40.143762,-104.23075700000001,0.00568
231410,40.148762,-104.235757,0.00509
231910,40.158762,-104.220757,0.00495
232410,40.158762,-104.220757,0.0042
232910,40.183762,-104.23075700000001,0.00745
233414,40.178762,-104.17075700000001,0.00531
233914,40.188762,-104.165757,0.00377
234416,40.208762,-104.17075700000001,0.00265
234916,40.198762,-104.12575700000001,0.0042
235416,40.228762,-104.150757,0.00371
235917,40.228762,-104.12575700000001,0.00427
000417,40.243762000000004,-104.12075700000001,0.0062
000919,40.243762000000004,-104.080757,0.00428
001421,40.248762,-104.07575700000001,0.00454
001921,40.248762,-104.020757,0.00541
002422,40.263762,-103.99575700000001,0.00555
002924,40.303762,-104.035757,0.0041
