010435,47.325,-101.42,0.00187
010935,47.3,-101.375,0.00751
011435,47.295,-101.32,0.00914
011935,47.275,-101.275,0.00719
012435,47.235,-101.215,0.00748
012936,47.18,-101.175,0.00303
013438,47.195,-101.135,0.00917
013939,47.145,-101.085,0.00495
014439,47.185,-101.03999999999999,0.00905
014939,47.175,-100.995,0.01015
015441,47.155,-100.94,0.00221
015941,47.125,-100.855,0.00502
020441,47.115,-100.855,0.00239
020942,47.095,-100.72,0.00098
021442,47.065,-100.735,0.00156
021942,47.055,-100.645,0.00079
022442,47.03,-100.65,0.00364
022943,47.015,-100.6,0.00157
023443,46.97,-100.56,0.0024
023945,46.965,-100.495,0.00335
024447,46.955,-100.46,0.00191
024948,46.935,-100.35,0.00143
025452,46.92,-100.375,0.00469
025952,46.89,-100.265,0.00627
030452,46.86,-100.275,0.00664
030952,46.775,-100.22,0.00598
031454,46.775,-100.12,0.0107
031958,46.775,-100.12,0.0107
