003632,45.598800000000004,-98.66955,0.00622
004132,45.573800000000006,-98.62955,0.00945
004633,45.5688,-98.59455,0.00816
005137,45.5688,-98.59455,0.00816
005637,45.5688,-98.57955,0.0077
010137,45.5688,-98.51455,0.00509
010638,45.5188,-98.47455,0.00495
011140,45.5238,-98.44955,0.00279
011640,45.5538,-98.36955,0.00585
012142,45.488800000000005,-98.32455,0.00756
012642,45.4388,-98.30955,0.0107
013144,45.4238,-98.22955,0.01038
013649,45.3988,-98.18955,0.02691
014149,45.3838,-98.10955,0.01157
014651,45.3838,-98.10955,0.01157
015151,45.3288,-98.02955,0.01102
015652,45.2988,-97.94955,0.01455
020153,45.293800000000005,-97.91955,0.01789
020653,45.2988,-97.91955,0.0163
021153,45.278800000000004,-97.84455,0.00894
021653,45.2738,-97.85455,0.0075
022153,45.208800000000004,-97.78455,0.00294
022654,45.153800000000004,-97.69955,0.01123
