231500,34.86,-77.46000000000001,0.00302
232000,34.915,-77.38499999999999,0.0031
232501,34.845,-77.32,0.00563
233003,34.894999999999996,-77.25,0.00279
233503,34.879999999999995,-77.17,0.00416
234004,34.894999999999996,-77.1,0.00716
234504,34.9,-77.025,0.00628
235006,34.885,-76.945,0.00728
235506,34.894999999999996,-76.895,0.00692
000011,34.9,-76.83500000000001,0.0081
000511,34.95,-76.715,0.00611
001013,34.965,-76.695,0.00666
001514,34.97,-76.61,0.00458
002016,35.0,-76.555,0.01181
002516,34.92,-76.435,0.00426
003016,34.94,-76.37,0.00506
003517,34.965,-76.315,0.00373
