211437,44.12477,-103.512129,0.00251
211937,44.10477,-103.46212899999999,0.00399
212937,44.05477,-103.402129,0.00376
213438,44.03477,-103.392129,0.00803
213940,44.01977,-103.362129,0.00405
214440,44.01477,-103.302129,0.00457
214940,43.98477,-103.282129,0.00561
215440,43.99477,-103.232129,0.00146
215942,43.96477,-103.19712899999999,0.00053
220443,43.939769999999996,-103.152129,0.00451
220943,43.92977,-103.122129,0.00649
221443,43.92477,-103.02212899999999,0.00489
221943,43.90477,-102.987129,0.00454
222443,43.84977,-102.997129,0.00318
222943,43.80977,-102.937129,0.00366
223443,43.80477,-102.892129,0.00331
223943,43.76477,-102.847129,0.00464
224444,43.74477,-102.832129,0.01104
224944,43.78477,-102.77212899999999,0.00855
225445,43.73477,-102.77212899999999,0.00525
225945,43.68477,-102.707129,0.0045
230445,43.704769999999996,-102.597129,0.00536
230945,43.689769999999996,-102.582129,0.00622
231446,43.68477,-102.582129,0.00233
231946,43.62477,-102.482129,0.0056
232447,43.62477,-102.482129,0.0056
232949,43.62477,-102.482129,0.0056
