221026,35.94460000000001,-95.69229999999999,0.00738
221526,36.009600000000006,-95.6473,0.00907
222028,35.954600000000006,-95.66229999999999,0.00938
222531,35.9596,-95.6473,0.00953
223033,35.939600000000006,-95.64229999999999,0.01107
223540,35.939600000000006,-95.6173,0.01493
224040,35.949600000000004,-95.5923,0.016
224544,35.949600000000004,-95.5923,0.016
225044,35.96960000000001,-95.53729999999999,0.00993
225545,35.964600000000004,-95.5123,0.00957
230045,35.9596,-95.4923,0.00963
230547,35.964600000000004,-95.47229999999999,0.01109
